0.0254739, 0.224274, 1.3446, 0.10503, 0.210592, 1.69441, 0.397578, -0.912495
0.0314178, 0.248694, 1.31947, 0.102969, 0.230973, 1.64919, 0.445623, -0.960539
0.0379735, 0.272956, 1.29433, 0.101605, 0.258487, 1.59191, 0.497338, -1.01815
0.0470221, 0.30304, 1.26292, 0.101893, 0.289044, 1.53137, 0.554904, -1.07572
0.0509054, 0.314991, 1.25035, 0.10246, 0.300331, 1.51007, 0.612483, -1.13329
0.059121, 0.338743, 1.22522, 0.104582, 0.32574, 1.46461, 0.670054, -1.19087
0.0679309, 0.362281, 1.20008, 0.108053, 0.352345, 1.41778, 0.727631, -1.24844
0.0773296, 0.38559, 1.17495, 0.111738, 0.373635, 1.38116, 0.775651, -1.29646
0.100598, 0.437122, 1.1184, 0.124313, 0.426268, 1.29193, 0.833467, -1.35428
0.117712, 0.470711, 1.0807, 0.136818, 0.465045, 1.22545, 0.849031, -1.40234
0.132933, 0.498192, 1.04928, 0.148461, 0.494896, 1.17262, 0.832899, -1.35434
0.155677, 0.535834, 1.0053, 0.165059, 0.530928, 1.10573, 0.825159, -1.39202
0.176473, 0.567277, 0.967601, 0.184591, 0.566837, 1.04035, 0.866379, -1.34407
0.202212, 0.602938, 0.923618, 0.207479, 0.603144, 0.977107, 0.914333, -1.30995
0.225504, 0.632578, 0.885919, 0.227754, 0.631658, 0.92834, 0.913019, -1.26763
0.254066, 0.66602, 0.841936, 0.255874, 0.666963, 0.86875, 0.947617, -1.21952
0.271039, 0.684556, 0.816802, 0.273719, 0.687336, 0.834381, 0.939835, -1.17722
0.292902, 0.707115, 0.785386, 0.292782, 0.707644, 0.799679, 0.987966, -1.22535
0.297359, 0.711544, 0.779103, 0.299128, 0.7141, 0.788339, 0.940001, -1.17738
0.329324, 0.74175, 0.73512, 0.332325, 0.745689, 0.733254, 0.95715, -1.12943
0.357758, 0.766502, 0.69742, 0.360716, 0.770189, 0.691099, 0.980457, -1.08144
0.402107, 0.801576, 0.640871, 0.406397, 0.805643, 0.629522, 1.02842, -1.06897
0.437929, 0.827089, 0.596888, 0.437998, 0.827705, 0.589423, 0.980453, -1.021
0.474839, 0.851003, 0.552905, 0.478813, 0.853542, 0.539502, 1.0284, -1.04778
0.518261, 0.876315, 0.502638, 0.520517, 0.877148, 0.490647, 0.980456, -0.999833
0.551632, 0.893849, 0.464939, 0.555084, 0.894745, 0.451114, 1.02838, -1.04776
0.58564, 0.910113, 0.427239, 0.590458, 0.911028, 0.411924, 1.01371, -0.999768
0.620237, 0.925084, 0.38954, 0.625229, 0.925453, 0.37472, 0.965745, -0.951805
0.667197, 0.942996, 0.339275, 0.670135, 0.941904, 0.32756, 1.01383, -0.999894
0.714997, 0.958527, 0.289009, 0.717836, 0.956837, 0.27958, 1.07137, -1.00073
0.763517, 0.971636, 0.238744, 0.766341, 0.969548, 0.232916, 1.02337, -0.952735
0.812635, 0.98229, 0.188479, 0.815807, 0.980068, 0.186417, 1.0576, -0.964545
0.862226, 0.990464, 0.138213, 0.864581, 0.988089, 0.139029, 0.999967, -0.991003
0.918426, 0.996667, 0.081665, 0.920619, 0.994341, 0.0833602, 0.967593, -0.943013
0.962326, 0.99929, 0.0376828, 0.968323, 0.997209, 0.0367434, 1.01556, -0.990982
1.01886, 0.999822, -0.0188657, 1.01884, 0.99782, -0.0125632, 1.06393, -1.03935
1.05653, 0.998401, -0.0565646, 1.06067, 0.996438, -0.0534815, 1.11202, -1.08744
1.11911, 0.992881, -0.119396, 1.12322, 0.991161, -0.114843, 1.06392, -1.03934
1.15024, 0.988649, -0.150812, 1.15447, 0.987067, -0.145656, 1.11186, -1.08728
1.21202, 0.977265, -0.213644, 1.21608, 0.976094, -0.206834, 1.0639, -1.03932
1.25479, 0.966998, -0.257626, 1.25548, 0.967013, -0.246309, 1.02501, -1.00043
1.30903, 0.951052, -0.314174, 1.31324, 0.950659, -0.306007, 1.04109, -1.05816
1.35643, 0.934324, -0.36444, 1.35989, 0.934628, -0.35564, 1.02071, -1.00993
1.40292, 0.915235, -0.414705, 1.40407, 0.916984, -0.404716, 0.972751, -1.02414
1.44277, 0.896635, -0.458687, 1.44775, 0.896952, -0.455242, 1.02074, -1.07213
1.48726, 0.873255, -0.508952, 1.48997, 0.87496, -0.505311, 0.972747, -1.02414
1.52519, 0.850987, -0.552935, 1.52956, 0.851789, -0.553684, 0.951577, -1.00369
1.56728, 0.823525, -0.6032, 1.57721, 0.820312, -0.613822, 1.00954, -1.06166
1.61292, 0.790146, -0.659748, 1.61535, 0.791988, -0.663624, 0.977633, -1.01343
1.63743, 0.770504, -0.691164, 1.64358, 0.769046, -0.701043, 0.950773, -0.965455
1.67534, 0.737504, -0.74143, 1.67853, 0.738137, -0.746934, 0.973873, -0.953942
1.71595, 0.698156, -0.797978, 1.71884, 0.698756, -0.800251, 0.977489, -0.914323
1.75426, 0.656576, -0.854526, 1.75726, 0.656969, -0.855028, 0.981781, -0.967666
1.77847, 0.627681, -0.892225, 1.78096, 0.628672, -0.89247, 0.933645, -0.971484
1.80532, 0.592846, -0.936208, 1.80738, 0.594271, -0.939522, 0.876105, -0.981506
1.8306, 0.556865, -0.98019, 1.83523, 0.553895, -0.994643, 0.828136, -0.933537
1.84433, 0.535816, -1.00532, 1.84849, 0.532887, -1.02075, 0.876088, -0.908266
1.86708, 0.498174, -1.0493, 1.86903, 0.49775, -1.06292, 0.835616, -0.860313
1.87932, 0.476227, -1.07444, 1.88072, 0.476128, -1.08693, 0.8637, -0.812377
1.89941, 0.437104, -1.11842, 1.90198, 0.433359, -1.13197, 0.806156, -0.771342
1.9127, 0.408638, -1.14984, 1.91434, 0.406014, -1.16064, 0.758204, -0.723389
1.92978, 0.368113, -1.19382, 1.9304, 0.366941, -1.20162, 0.700659, -0.708941
1.94089, 0.338726, -1.22523, 1.94168, 0.336271, -1.2347, 0.652709, -0.660992
1.95106, 0.309005, -1.25665, 1.95129, 0.307363, -1.26556, 0.6046, -0.612882
1.9603, 0.278979, -1.28807, 1.9608, 0.275279, -1.2995, 0.556562, -0.564845
1.967, 0.254758, -1.3132, 1.96654, 0.253761, -1.32025, 0.6142, -0.507207
1.97453, 0.224258, -1.34461, 1.97492, 0.218886, -1.34873, 0.627202, -0.459087
1.98229, 0.187369, -1.38231, 1.98217, 0.184807, -1.37386, 0.579038, -0.410923
1.98769, 0.156422, -1.41373, 1.98802, 0.153716, -1.39565, 0.533458, -0.35317
1.99131, 0.131552, -1.43886, 1.99251, 0.127068, -1.41123, 0.581518, -0.30511
1.99495, 0.100349, -1.47028, 1.99698, 0.0980247, -1.42453, 0.62966, -0.256968
1.99716, 0.0753141, -1.49541, 2.00103, 0.0694348, -1.43549, 0.5816, -0.208909
1.99903, 0.0439554, -1.52683, 2.00484, 0.0404167, -1.44413, 0.629551, -0.160958
1.99992, 0.0125533, -1.55824, 2.00904, 0.00635849, -1.45147, 0.571969, -0.103376
2.00018, -0.0188486, -1.55195, 2.01233, -0.0215435, -1.45506, 0.582551, -0.0551331
2.00126, -0.050245, -1.52053, 2.01571, -0.0507972, -1.45632, 0.640382, 0.00269771
2.00284, -0.0753279, -1.4954, 2.01847, -0.0747749, -1.45556, 0.592119, 0.0509613
2.0057, -0.106613, -1.46398, 2.02229, -0.107248, -1.45125, 0.54415, 0.0989301
2.00869, -0.131566, -1.43885, 2.02567, -0.134675, -1.44508, 0.592371, 0.147151
2.01331, -0.16264, -1.40743, 2.02917, -0.161513, -1.43663, 0.534766, 0.204755
2.01771, -0.187384, -1.3823, 2.03329, -0.19067, -1.42344, 0.486687, 0.252835
2.02273, -0.21201, -1.35716, 2.03709, -0.215104, -1.40956, 0.519806, 0.310694
2.02837, -0.236503, -1.33203, 2.04124, -0.239429, -1.39317, 0.511367, 0.358952
2.03462, -0.260845, -1.3069, 2.04572, -0.263102, -1.37451, 0.500446, 0.40707
2.04148, -0.285024, -1.28177, 2.04986, -0.283044, -1.35773, 0.548526, 0.45515
2.04894, -0.309022, -1.25663, 2.05558, -0.308108, -1.33443, 0.535366, 0.512712
2.05912, -0.338743, -1.22522, 2.06309, -0.337315, -1.30306, 0.523126, 0.570303
2.07023, -0.36813, -1.1938, 2.07212, -0.368122, -1.26823, 0.580789, 0.627967
2.07977, -0.391379, -1.16867, 2.08132, -0.396024, -1.23658, 0.628978, 0.676155
2.09252, -0.420092, -1.13725, 2.0921, -0.425469, -1.2026, 0.655669, 0.724343
2.10616, -0.44839, -1.10583, 2.10451, -0.455972, -1.16636, 0.703778, 0.772452
2.1237, -0.48176, -1.06813, 2.11865, -0.487314, -1.12744, 0.716229, 0.830042
2.13926, -0.509049, -1.03672, 2.13447, -0.518935, -1.08598, 0.734434, 0.878302
2.15906, -0.541129, -0.999018, 2.15229, -0.551041, -1.04234, 0.792115, 0.935982
2.18005, -0.57244, -0.961318, 2.17278, -0.584343, -0.996305, 0.840362, 0.98423
2.20602, -0.607938, -0.917335, 2.20102, -0.62532, -0.938238, 0.887955, 1.03219
2.23756, -0.647064, -0.867069, 2.2262, -0.657928, -0.887874, 0.840001, 1.05275
2.26249, -0.675341, -0.829369, 2.25332, -0.68955, -0.836009, 0.887957, 1.10071
2.2797, -0.693662, -0.804236, 2.27125, -0.708755, -0.803833, 0.935907, 1.12305
2.32006, -0.733264, -0.747686, 2.30886, -0.745396, -0.740531, 0.887907, 1.07505
2.34342, -0.75426, -0.71627, 2.33526, -0.768516, -0.698257, 0.935921, 1.12306
2.37232, -0.778471, -0.67857, 2.3641, -0.791688, -0.656097, 0.983996, 1.07499
2.40715, -0.805317, -0.634587, 2.40331, -0.820317, -0.605937, 1.03724, 1.01746
2.45889, -0.840953, -0.571754, 2.45222, -0.852171, -0.548705, 0.989218, 0.969434
2.49639, -0.863932, -0.527771, 2.4928, -0.87573, -0.503566, 0.977541, 0.921446
2.52378, -0.879324, -0.496355, 2.51865, -0.889511, -0.47588, 1.02548, 0.969385
2.56856, -0.902142, -0.446089, 2.56415, -0.911597, -0.427993, 1.07345, 1.01736
2.60287, -0.917762, -0.40839, 2.60101, -0.927574, -0.389967, 1.02549, 0.969396
2.6436, -0.934335, -0.364407, 2.64585, -0.944823, -0.344631, 0.977285, 0.921189
2.691, -0.951062, -0.314142, 2.68958, -0.959454, -0.30097, 0.959955, 0.909828
2.74525, -0.967006, -0.257594, 2.74409, -0.974781, -0.247229, 1.00791, 0.957785
2.78187, -0.97592, -0.219895, 2.78049, -0.983285, -0.211767, 0.959929, 0.909802
2.82499, -0.984567, -0.175912, 2.82708, -0.992209, -0.166729, 1.00791, 0.957785
2.86223, -0.990464, -0.138213, 2.86569, -0.99796, -0.128806, 1.01067, 1.00609
2.91217, -0.996135, -0.0879481, 2.91327, -1.00297, -0.0811696, 0.962507, 0.957929
2.95605, -0.999034, -0.043966, 2.95852, -1.00563, -0.0360687, 0.914443, 0.909865
3.0063, -0.99998, 0.00629933, 3.01155, -1.00614, 0.0171666, 0.923143, 0.932265
3.04398, -0.999032, 0.0439983, 3.04815, -1.00483, 0.054142, 0.971107, 0.980229
3.08787, -0.996132, 0.0879805, 3.09374, -1.00129, 0.100997, 0.952007, 0.977257
3.13781, -0.990459, 0.138246, 3.1404, -0.995419, 0.149246, 0.999965, 1.02522
3.19356, -0.981088, 0.194794, 3.19622, -0.985376, 0.206314, 0.984651, 0.967667
3.2304, -0.973095, 0.232493, 3.24087, -0.974976, 0.251349, 0.936684, 0.919701
3.27901, -0.960289, 0.282759, 3.2849, -0.962623, 0.295695, 0.954211, 0.923783
3.3269, -0.945058, 0.333024, 3.32847, -0.948312, 0.338618, 0.95634, 0.875825
3.36814, -0.929771, 0.377006, 3.37096, -0.932316, 0.381564, 0.945119, 0.896791
3.40866, -0.912686, 0.420988, 3.41392, -0.913965, 0.425959, 0.993084, 0.944756
3.454, -0.891, 0.471253, 3.45563, -0.893919, 0.469926, 0.945082, 0.896754
3.49274, -0.870177, 0.515236, 3.49702, -0.871723, 0.514565, 0.993304, 0.944977
3.53052, -0.84767, 0.559218, 3.53695, -0.84797, 0.5587, 0.945125, 0.896797
3.57758, -0.816331, 0.615766, 3.58361, -0.817041, 0.612392, 0.975976, 0.954502
3.6277, -0.778454, 0.678598, 3.63403, -0.77925, 0.67413, 0.90876, 0.900465
3.66132, -0.750102, 0.72258, 3.66645, -0.752162, 0.718709, 0.862773, 0.94657
3.69366, -0.7203, 0.766562, 3.69802, -0.72321, 0.765576, 0.910821, 0.994618
3.71595, -0.698156, 0.797978, 3.72339, -0.697847, 0.804673, 0.958785, 1.04258
3.75426, -0.656576, 0.854526, 3.76118, -0.656133, 0.864433, 0.985397, 1.03597
3.77847, -0.627681, 0.892225, 3.78449, -0.627722, 0.90298, 0.949853, 0.987916
3.80532, -0.592846, 0.936208, 3.81158, -0.591677, 0.949179, 0.935105, 0.939743
3.81635, -0.577562, 0.955057, 3.82174, -0.57723, 0.966928, 0.887146, 0.891783
3.85428, -0.519807, 1.02417, 3.85793, -0.520786, 1.03435, 0.839079, 0.843717
3.87327, -0.487239, 1.06187, 3.87719, -0.486894, 1.07356, 0.79096, 0.795597
3.88814, -0.459569, 1.09329, 3.8911, -0.460335, 1.10303, 0.776127, 0.747429
3.89941, -0.437104, 1.11842, 3.9036, -0.434736, 1.13042, 0.728067, 0.699368
3.9127, -0.408638, 1.14984, 3.91542, -0.408741, 1.15746, 0.743007, 0.702269
3.92268, -0.385572, 1.17497, 3.92626, -0.383118, 1.18371, 0.695029, 0.65429
3.93655, -0.350522, 1.21267, 3.94021, -0.347019, 1.22007, 0.646942, 0.606203
3.94507, -0.326876, 1.2378, 3.94821, -0.324368, 1.24252, 0.598754, 0.558016
3.95298, -0.303023, 1.26293, 3.95516, -0.303269, 1.26316, 0.560232, 0.519494
