0.000967085 0.0439687 1.52681 0.152032 0.0406242 1.61483 0.02176 -0.01192 0.32515
0.000967085 0.0439687 1.52681 0.151947 0.0425385 1.61564 0.04254 0.03601 0.374301
0.00126308 0.050245 1.52053 0.151792 0.0459663 1.61598 0.0906092 -0.0120592 0.421956
0.00159848 0.0565193 1.51425 0.151595 0.0503716 1.61459 0.138763 -0.0602129 0.474059
0.00238758 0.069061 1.50168 0.151205 0.0597716 1.60973 0.196469 -0.117919 0.52264
0.00284117 0.0753279 1.4954 0.150907 0.0679478 1.60456 0.244413 -0.165863 0.570283
0.00443816 0.0941097 1.47655 0.150469 0.0833913 1.59363 0.292392 -0.213842 0.619634
0.0056994 0.106613 1.46398 0.150242 0.0959847 1.58405 0.340345 -0.261795 0.668663
0.00869262 0.131566 1.43885 0.15013 0.113798 1.57002 0.388583 -0.310033 0.717374
0.0113486 0.150228 1.42 0.150244 0.12968 1.55716 0.436671 -0.358121 0.765567
0.0154361 0.175026 1.39486 0.150742 0.151632 1.53899 0.48482 -0.40627 0.815678
0.0214198 0.205866 1.36345 0.152043 0.181037 1.5141 0.533062 -0.454512 0.863294
0.0283691 0.236503 1.33203 0.153883 0.207946 1.49089 0.581068 -0.502518 0.912027
0.0362774 0.266906 1.30062 0.156602 0.237202 1.4653 0.629238 -0.550688 0.961533
0.0470221 0.30304 1.26292 0.16037 0.268606 1.43744 0.677303 -0.598752 1.00972
0.059121 0.338743 1.22522 0.165374 0.302082 1.40736 0.725244 -0.646693 1.0567
0.072557 0.373965 1.18752 0.171887 0.33793 1.37472 0.773553 -0.695003 1.10566
0.087311 0.408655 1.14982 0.179577 0.373437 1.33988 0.752284 -0.743124 1.15459
0.106162 0.44839 1.10583 0.188836 0.409785 1.30281 0.800306 -0.791147 1.20396
0.123697 0.48176 1.06813 0.199528 0.445952 1.2635 0.785644 -0.839092 1.25189
0.145727 0.519825 1.02415 0.211292 0.48054 1.22166 0.743986 -0.887292 1.30423
0.169409 0.556883 0.980168 0.226414 0.518929 1.16838 0.700284 -0.945139 1.35382
0.183666 0.57758 0.955035 0.237884 0.544532 1.13091 0.748362 -0.993217 1.40262
0.202212 0.602938 0.923618 0.251236 0.571499 1.09136 0.79664 -1.0415 1.45292
0.221544 0.6277 0.892202 0.265341 0.597316 1.0501 0.768562 -1.08948 1.50023
0.245756 0.656594 0.854502 0.285238 0.629946 0.996493 0.8165 -1.13742 1.55169
0.279699 0.693662 0.804236 0.312892 0.669692 0.929113 0.84761 -1.19496 1.60164
0.306356 0.720318 0.766536 0.332846 0.695169 0.883685 0.840644 -1.17816 1.64858
0.343424 0.75426 0.71627 0.365806 0.732605 0.814326 0.88876 -1.22628 1.69499
0.372319 0.778471 0.67857 0.390719 0.757751 0.765904 0.936927 -1.27445 1.74331
0.397082 0.797803 0.647154 0.416662 0.781531 0.718055 0.91018 -1.22635 1.79258
0.432743 0.823541 0.603171 0.449503 0.808592 0.660226 0.861884 -1.17806 1.84018
0.464186 0.844336 0.565471 0.476921 0.82888 0.613942 0.910064 -1.22624 1.88935
0.512764 0.87327 0.508922 0.522142 0.858385 0.542952 0.958202 -1.22818 1.93761
0.540435 0.888144 0.477505 0.553311 0.876228 0.497138 0.935788 -1.18024 1.98498
0.58564 0.910113 0.427239 0.594566 0.897138 0.441685 0.983745 -1.14921 2.03691
0.620237 0.925084 0.38954 0.629829 0.912878 0.398363 1.00343 -1.10103 2.09015
0.679073 0.947104 0.326708 0.685565 0.934302 0.336736 1.05414 -1.04335 2.13764
0.727064 0.962032 0.276443 0.732633 0.949497 0.287792 1.00589 -0.995097 2.18659
0.775746 0.974531 0.226178 0.780833 0.96248 0.238564 1.05413 -1.02954 2.23811
0.806467 0.981094 0.194762 0.810774 0.969293 0.208922 1.06741 -1.03036 2.30214
0.856006 0.989579 0.144497 0.859945 0.978485 0.160794 1.03041 -0.963057 2.36621
0.912165 0.996135 0.0879481 0.917894 0.98623 0.104149 1.00059 -0.997037 2.41422
0.974886 0.999685 0.0251165 0.976746 0.990637 0.04533 1.04856 -1.04501 2.462
1.02515 0.999684 -0.0251488 1.02602 0.991661 -0.00378221 1.00022 -0.99667 2.51046
1.06281 0.998026 -0.0628478 1.0658 0.990721 -0.0434495 1.04829 -1.04474 2.56799
1.10663 0.994299 -0.10683 1.10651 0.988114 -0.0847221 1.05876 -1.09145 2.61584
1.15645 0.987686 -0.157095 1.15619 0.982602 -0.136297 1.01021 -1.0429 2.66412
1.19356 0.981088 -0.194794 1.19582 0.976328 -0.17768 1.05817 -1.09086 2.71739
1.24261 0.970123 -0.24506 1.245 0.966153 -0.230409 1.0474 -1.09985 2.76561
1.30305 0.952975 -0.307891 1.30343 0.95046 -0.294447 1.05251 -1.11704 2.81424
1.35055 0.936545 -0.358157 1.35032 0.934879 -0.347509 1.00967 -1.09852 2.8678
1.39139 0.920226 -0.402139 1.39433 0.917645 -0.399056 0.961475 -1.05032 2.91615
1.42579 0.904821 -0.439838 1.42893 0.902202 -0.440372 1.00962 -1.09847 2.97305
1.47625 0.879309 -0.496386 1.47905 0.876683 -0.501737 0.951995 -1.04084 3.0201
1.51445 0.857519 -0.540368 1.51846 0.853786 -0.550405 0.947929 -0.992753 3.06911
1.55689 0.830588 -0.590634 1.55694 0.828917 -0.596878 0.950223 -0.944536 3.1183
1.59287 0.8053 -0.634616 1.59452 0.802089 -0.643027 0.958929 -0.959297 3.16714
1.63258 0.774494 -0.684881 1.63195 0.772625 -0.690686 1.01666 -1.01703 3.21596
1.66132 0.750102 -0.72258 1.66106 0.747614 -0.729009 0.985361 -0.968829 3.26435
1.70266 0.711526 -0.779128 1.70344 0.707521 -0.786179 1.03356 -1.00069 3.31344
1.73752 0.675323 -0.829394 1.73859 0.670531 -0.835715 1.07267 -1.04872 3.36308
1.7665 0.642243 -0.873376 1.76509 0.640025 -0.875206 1.02455 -1.00059 3.413
1.794 0.60792 -0.917358 1.79514 0.602249 -0.922332 0.976421 -0.952468 3.46331
1.82354 0.567258 -0.967623 1.82213 0.564924 -0.967593 0.928297 -0.935854 3.51425
1.851 0.525164 -1.01789 1.85068 0.521039 -1.02039 0.870454 -0.878011 3.56352
1.87631 0.481743 -1.06815 1.87512 0.478875 -1.07115 0.822499 -0.882294 3.61481
1.89101 0.453979 -1.09957 1.88922 0.452011 -1.10379 0.774429 -0.834224 3.67228
1.90483 0.425768 -1.13099 1.90478 0.419568 -1.14355 0.732859 -0.825134 3.72413
1.92024 0.391362 -1.16869 1.91822 0.388482 -1.18186 0.684747 -0.777021 3.77376
1.93208 0.362264 -1.2001 1.93044 0.357065 -1.21786 0.702099 -0.719302 3.82378
1.94507 0.326876 -1.2378 1.94181 0.324471 -1.25159 0.723547 -0.671029 3.87259
1.95487 0.297029 -1.26922 1.95196 0.292064 -1.28302 0.675619 -0.622914 3.92526
1.96373 0.26689 -1.30063 1.96095 0.25995 -1.31199 0.715827 -0.574828 3.97629
1.9731 0.230377 -1.33833 1.96913 0.227288 -1.33885 0.657903 -0.516905 4.03717
1.98229 0.187369 -1.38231 1.9783 0.185312 -1.37233 0.600207 -0.459209 4.09722
1.98769 0.156422 -1.41373 1.984 0.155328 -1.39275 0.657882 -0.401534 4.15013
1.99212 0.125321 -1.44515 1.98998 0.119894 -1.41393 0.600318 -0.34397 4.20038
1.99556 0.0940956 -1.47656 1.99407 0.0927352 -1.42906 0.554602 -0.295953 4.24969
1.99761 0.0690473 -1.50169 1.99785 0.0648437 -1.44194 0.602838 -0.247717 4.30057
1.99929 0.0376774 -1.53311 2.0016 0.0346233 -1.45249 0.648642 -0.19948 4.34941
1.99998 0.00627037 -1.56453 2.00499 0.00504205 -1.46069 0.600604 -0.151442 4.39959
2.00032 -0.0251304 -1.54566 2.00879 -0.0305471 -1.46748 0.625442 -0.0938955 4.44952
2.00097 -0.0439687 -1.52681 2.01054 -0.0475405 -1.46926 0.57744 -0.0458933 4.49955
2.00239 -0.069061 -1.50168 2.01319 -0.0737341 -1.47008 0.529453 0.00209326 4.54834
2.00444 -0.0941097 -1.47655 2.01566 -0.0980532 -1.46858 0.50232 0.0502698 4.5989
2.00712 -0.119099 -1.45141 2.01803 -0.120733 -1.46477 0.454153 0.0984365 4.64966
2.01042 -0.144013 -1.42628 2.02053 -0.14365 -1.45858 0.49152 0.156001 4.70315
2.01331 -0.16264 -1.40743 2.02311 -0.165715 -1.4497 0.443509 0.204011 4.75713
2.01656 -0.181208 -1.38858 2.02562 -0.185448 -1.43854 0.385945 0.261575 4.82892
2.02015 -0.199713 -1.36973 2.0281 -0.203187 -1.4243 0.367269 0.329118 4.88914
